time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
291.5,0,0,0,0,0,0.121521,186,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
391.5,1,4,1.2,0.24,0.024,0.288563,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
491.5,1,0,0.84,0.36,0.0576,0.291363,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
591.5,1,0,0.588,0.4056,0.0924,0.293262,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
691.5,1,0,0.4116,0.4068,0.12384,0.308087,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
791.5,1,0,0.28812,0.383064,0.149762,0.276186,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
891.5,1,0,0.201684,0.346788,0.169465,0.31007,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
991.5,1,1,0.441179,0.365666,0.189085,0.318377,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1091.5,1,0,0.308825,0.354298,0.205606,0.291463,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1191.5,0,8851,2655.52,531.387,53.3237,0.0423014,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1291.5,0,26,1866.66,798.442,127.836,0.0370142,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1391.5,0,0,1306.66,900.086,205.061,0.0397786,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1491.5,1,7,916.764,903.422,274.897,0.318243,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1591.5,1,4,642.935,851.324,332.539,0.306003,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1691.5,1,0,450.054,771.07,376.392,0.278215,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1791.5,1,0,315.038,679.864,406.74,0.320441,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1891.5,1,0,220.527,587.996,424.865,0.310739,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
1991.5,1,0,154.369,501.271,432.506,0.296226,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2091.5,1,0,108.058,422.628,431.518,0.299663,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2191.5,1,0,75.6406,353.231,423.689,0.307373,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2291.5,1,0,52.9484,293.174,410.638,0.318637,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2391.5,1,0,37.0639,241.952,393.769,0.301737,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2491.5,1,0,25.9447,198.751,374.267,0.306922,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2591.5,1,0,18.1613,162.633,353.104,0.303786,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2691.5,1,0,12.7129,132.649,331.058,0.302013,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2791.5,2,11,12.199,108.559,308.808,0.39775,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2891.5,2,0,8.53933,88.555,286.783,0.341099,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
2991.5,2,0,5.97753,72.0395,265.309,0.376962,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3091.5,2,0,4.18427,58.4685,244.625,0.375439,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3191.5,2,0,2.92899,47.3606,224.898,0.410728,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3291.5,2,0,2.05029,38.2985,206.238,0.395801,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3391.5,2,0,1.43521,30.9258,188.707,0.396115,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3491.5,2,0,1.00464,24.9416,172.33,0.378226,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3591.5,2,0,0.70325,20.0939,157.107,0.383212,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3691.5,2,0,0.492275,16.1736,143.014,0.375287,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3791.5,2,0,0.344593,13.0078,130.013,0.400323,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3891.5,2,0,0.241215,10.4545,118.057,0.371411,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
3991.5,2,0,0.16885,8.39736,107.091,0.410374,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4091.5,2,0,0.118195,6.74153,97.0561,0.394587,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4191.5,2,0,0.0827367,5.40977,87.8915,0.372022,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4291.5,2,0,0.0579157,4.3394,79.5363,0.382397,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4391.5,2,0,0.040541,3.47963,71.9306,0.436873,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4491.5,3,2,0.628379,2.90938,65.0285,0.518158,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4591.5,3,6,2.23987,2.77547,58.8032,0.478123,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4691.5,3,2,2.16791,2.65396,53.1883,0.474173,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4791.5,3,0,1.51753,2.42668,48.1121,0.443724,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4891.5,3,0,1.06227,2.1538,43.5163,0.442636,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
4991.5,3,0,0.743592,1.87175,39.3518,0.50125,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5091.5,3,0,0.520514,1.60151,35.5768,0.456862,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5191.5,3,0,0.36436,1.35408,32.1545,0.480785,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5291.5,3,0,0.255052,1.13427,29.0525,0.476687,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5391.5,3,0,0.178536,0.943125,26.2416,0.455926,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5491.5,3,0,0.124975,0.779495,23.6953,0.456213,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5591.5,3,0,0.0874828,0.641093,21.3899,0.47574,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5691.5,3,0,0.061238,0.525122,19.3034,0.465066,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5791.5,3,0,0.0428666,0.428671,17.416,0.477504,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5891.5,3,0,0.0300066,0.348938,15.7093,0.455143,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
5991.5,3,0,0.0210046,0.283351,14.1667,0.462393,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6091.5,3,0,0.0147032,0.229622,12.773,0.462805,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6191.5,3,0,0.0102923,0.185756,11.5142,0.453281,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6291.5,3,1,0.307205,0.210046,10.3838,0.479294,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6391.5,3,0,0.215043,0.211045,9.36655,0.494368,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6491.5,3,0,0.15053,0.198942,8.44979,0.554094,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6591.5,3,0,0.105371,0.180228,7.62283,0.434293,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6691.5,3,0,0.0737598,0.158934,6.87644,0.497393,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6791.5,3,0,0.0516319,0.137474,6.20254,0.473617,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6891.5,3,0,0.0361423,0.117208,5.59401,0.469291,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
6991.5,3,0,0.0252996,0.0988259,5.04449,0.448665,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7091.5,3,2,0.61771,0.202603,4.5603,1.18711,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7191.5,3,0,0.432397,0.248562,4.12913,0.831847,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7291.5,3,1,0.602678,0.319385,3.74815,1.17853,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7391.5,3,3,1.32187,0.519883,3.42533,1.27247,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7491.5,3,0,0.925312,0.600969,3.14289,1.14269,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7591.5,3,0,0.647718,0.610319,2.88963,1.20572,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7691.5,3,0,0.453403,0.578936,2.65856,1.19258,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7791.5,3,1,0.617382,0.586625,2.45137,1.23177,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7891.5,3,0,0.432167,0.555733,2.26181,1.82844,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
7991.5,3,0,0.302517,0.50509,2.08613,1.4794,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8091.5,3,0,0.211762,0.446425,1.92216,1.23159,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8191.5,3,0,0.148233,0.386786,1.76863,1.22326,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8291.5,3,0,0.103763,0.330182,1.62478,1.3265,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8391.5,3,0,0.0726344,0.278672,1.49017,1.28884,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8491.5,3,3,0.950844,0.413107,1.38246,1.375,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8591.5,3,0,0.665591,0.463603,1.29058,1.40865,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8691.5,3,0,0.465914,0.464066,1.20793,1.32197,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8791.5,2,22,6.92614,1.75648,1.26278,0.372994,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8891.5,2,0,4.8483,2.37484,1.37399,0.373555,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
8991.5,2,0,3.39381,2.57864,1.49445,0.379094,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9091.5,2,0,2.37567,2.53804,1.59881,0.383919,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9191.5,2,2,2.26297,2.48303,1.68723,0.36329,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9291.5,2,0,1.58408,2.30324,1.74883,0.420029,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9391.5,2,0,1.10885,2.06436,1.78039,0.38133,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9491.5,2,0,0.776197,1.80673,1.78302,0.386643,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9591.5,2,0,0.543338,1.55405,1.76012,0.436742,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9691.5,2,0,0.380337,1.31931,1.71604,0.40558,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9791.5,2,0,0.266236,1.10869,1.65531,0.367793,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9891.5,2,0,0.186365,0.924227,1.5822,0.372507,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
9991.5,2,0,0.130455,0.765473,1.50053,0.365408,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10091.5,2,0,0.0913188,0.630642,1.41354,0.371835,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10191.5,2,0,0.0639232,0.517298,1.32391,0.426059,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10291.5,2,0,0.0447462,0.422788,1.2338,0.434231,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10391.5,2,0,0.0313224,0.344495,1.14487,0.396543,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10491.5,3,5,1.52193,0.579981,1.08838,1.227,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10591.5,3,0,1.06535,0.677054,1.04725,1.23795,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10691.5,3,0,0.745744,0.690792,1.0116,0.983211,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10791.5,3,0,0.52202,0.657038,0.976146,0.509022,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10891.5,3,22,6.96541,1.91871,1.0704,0.460937,3,0,,0,0,0,0,0,0,0,0,107502,108357,0,240,0
10992,3,91.0448,32.1892,7.97282,1.76064,0.401428,3,0,,0,0,0,0,0,0,0,0,107503,108357,0,240,0
11132,3,40,34.5325,13.2847,2.91305,1.11829,4,162.845,,0,13.7765,0,0.390972,0.00351677,0,3.29645,0.0336298,107539,108357,0,276,0
11232,3,28,32.5727,17.1423,4.33598,1.18294,4,70.9922,,0,0.75937,0.547868,0.0173057,0.00307581,0,2.68623,0.00278377,107545,108357,0,276,0
11332,3,37,33.9009,20.4941,5.95179,1.2172,4,22.5147,,0,3.9668,4.51364,0.00337872,0.00365584,0,3.13916,0.00185154,107545,108357,0,276,0
11432,3,9,26.4306,21.6814,7.52475,1.7655,3,20.3514,,0,4.45503,1.06563,0.00288513,0.00328806,0,3.26148,0.00213956,107545,108357,0,276,0
11532,3,0,18.5014,21.0454,8.87681,1.28216,3,17.5303,,0,8.65887,0.306343,0.00305121,0.00384801,0,3.12144,0.00172367,107545,108357,0,276,0
11632,3,0,12.951,19.4265,9.93178,1.30225,3,20.4199,,0,6.44261,0.00353189,0.00297877,0.00323699,0,3.42839,0.00171733,107545,108357,0,276,0
11732,3,0,9.06571,17.3544,10.674,1.40471,3,16.937,,0,13.0548,3.2576e-005,0.00322143,0.00377991,0,3.94784,0.00197043,107545,108357,0,276,0
11832,3,4,7.54599,15.3927,11.1459,1.22934,3,15.1943,,0,15.2266,3.75575e-007,0.00311239,0.00352503,0,3.15112,0.00157149,107545,108357,0,276,0
11932,3,0,5.2822,13.3706,11.3684,1.23541,3,14.7526,,0,15.5435,3.46407e-009,0.00285214,0.00344307,0,3.06181,0.00170618,107545,108357,0,276,0
12032,3,0,3.69754,11.436,11.3751,1.31906,4,18.6734,,0,11.2923,3.99381e-011,0.00280262,0.00340914,0,3.30903,0.00162196,107545,108357,0,276,0
12132,3,0,2.58828,9.66644,11.2043,1.27802,3,19.1975,,0,10.9147,4.60455e-013,0.00288887,0.00342144,0,3.28542,0.00155946,107545,108357,0,276,0
12232,3,0,1.81179,8.09551,10.8934,1.39189,3,16.3545,,0,12.7998,0.322123,0.0032043,0.00349342,0,3.26607,0.00220037,107545,108357,0,276,0
12332,3,6,3.06826,7.09006,10.5131,1.5658,3,27.994,,0,0.147572,0.00297106,0.00332803,0.00385704,0,3.03014,0.00187869,107545,108357,0,276,0
12432,3,1,2.44778,6.1616,10.0779,1.34522,3,16.3812,,0,2.68974,0.0985235,0.00279411,0.00337469,0,3.11614,0.00171206,107545,108357,0,276,0
12532,3,0,1.71344,5.27197,9.59731,1.30952,3,17.3558,,0,3.40122,0.0613848,0.0028131,0.00343532,0,3.15741,0.00182594,107545,108357,0,276,0
12632,3,3,2.09941,4.63746,9.10133,1.59643,3,24.614,,0,4.54993,0.000707719,0.00310417,0.00380294,0,3.19571,0.00170488,107545,108357,0,276,0
12732,3,55,17.9696,7.30388,8.92158,1.62168,3,21.2179,,0,2.9282,8.15945e-006,0.00312264,0.00368521,0,3.07702,0.00245311,107545,108357,0,276,0
