time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
293.5,0,0,0,0,0,0.0839233,149,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
393.5,1,3,0.9,0.18,0.018,0.29954,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
493.5,1,0,0.63,0.27,0.0432,0.305327,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
593.5,1,0,0.441,0.3042,0.0693,0.285863,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
693.5,1,0,0.3087,0.3051,0.09288,0.280001,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
793.5,1,0,0.21609,0.287298,0.112322,0.311502,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
893.5,1,0,0.151263,0.260091,0.127099,0.276965,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
993.5,1,0,0.105884,0.22925,0.137314,0.313864,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1093.5,1,0,0.0741189,0.198223,0.143405,0.290426,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1193.5,1,0,0.0518832,0.168955,0.14596,0.268302,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1293.5,1,0,0.0363182,0.142428,0.145607,0.296564,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1393.5,1,0,0.0254228,0.119027,0.142949,0.282003,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1493.5,1,0,0.0177959,0.0987808,0.138532,0.288302,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1593.5,1,0,0.0124572,0.081516,0.13283,0.283851,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
1693.5,1,0,0.00872001,0.0669568,0.126243,0.301488,0,0,,0,0,0,0,0,0,0,0,103366,104555,0,202,0
