time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
4773,1,0,0.204442,0.290499,0.269344,1.06941,0,14.5153,,0,2.10954,1.62268,0.00301607,0.00344418,0,2.70229,0.00154922,103166,104555,0,229,0
4873,1,0,0.143109,0.261021,0.268512,1.04338,0,14.334,,0,5.9194,2.42672,0.00337238,0.00383947,0,2.79548,0.00175105,103166,104555,0,229,0
4973,1,0,0.100177,0.228852,0.264546,1.00642,0,14.3991,,0,3.19662,2.80285,0.00345038,0.00379839,0,2.77765,0.00153361,103166,104555,0,229,0
5073,1,0,0.0701236,0.197107,0.257802,1.08007,0,15.4745,,0,1.31336,6.04306,0.00347981,0.00385647,0,2.68829,0.00152216,103166,104555,0,229,0
5173,1,0,0.0490865,0.167503,0.248772,1.18285,0,14.5145,,0,1.32586,6.17357,0.00348514,0.00431207,0,2.74926,0.00412001,103166,104555,0,229,0
5273,1,0,0.0343606,0.140874,0.237982,1.15503,0,14.3339,,0,4.14407,0.648258,0.00331541,0.00368,0,2.85062,0.00217557,103166,104555,0,229,0
5373,1,0,0.0240524,0.11751,0.225935,1.1105,0,14.3991,,0,0.718867,3.71299,0.00334002,0.00373454,0,3.07101,0.00184227,103166,104555,0,229,0
5473,1,5,1.51684,0.397375,0.243079,0.99538,0,17.2259,,0,4.85629,1.65921,0.00314752,0.00322578,0,2.95395,0.00172636,103166,104555,0,229,0
5573,1,0,1.06179,0.530257,0.271797,1.34066,0,23.5048,,0,8.54498,0.967861,0.00394293,0.00470555,0,2.70697,0.00202286,103166,104555,0,229,0
5673,1,0,0.74325,0.572856,0.301903,1.20111,0,21.921,,0,8.33324,1.31947,0.00329985,0.00360691,0,2.5946,0.00165779,103166,104555,0,229,0
5773,1,0,0.520275,0.56234,0.327946,1.00118,0,20.7265,,0,9.53284,2.06017,0.00319603,0.00360209,0,2.61118,0.00160183,103166,104555,0,229,0
5873,1,0,0.364192,0.52271,0.347423,1.00169,0,24.413,,0,5.82066,2.09272,0.0031756,0.00350655,0,2.71026,0.0017466,103166,104555,0,229,0
