time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
2505.5,1,2,1.06732,1.70959,1.7533,0.963282,0,31.5275,,0,3.02365,1.8037,0.0034076,0.00399067,0,3.44145,0.00183006,102855,104555,0,234,0
2605.5,1,2,1.34713,1.6371,1.74168,0.946115,0,31.2006,,0,4.45016,0.0207953,0.00328064,0.00398091,0,3.68853,0.00161907,102855,104555,0,234,0
2705.5,1,0,0.942988,1.49827,1.71734,0.989143,2,23.627,,0,7.3187,0.000239753,0.00320216,0.00381317,0,3.57344,0.00179236,102855,104555,0,234,0
2805.5,1,0,0.660091,1.33064,1.67867,0.917952,2,28.1735,,0,2.85297,1.76907e-006,0.00343483,0.0046691,0,3.71168,0.00176669,102855,104555,0,234,0
2905.5,1,0,0.462064,1.15692,1.62649,0.913708,2,27.1966,,0,4.06197,0.0432346,0.00319118,0.0038489,0,3.43022,0.00177381,102855,104555,0,234,0
3005.5,1,0,0.323445,0.990227,1.56287,0.982605,2,27.4858,,0,2.77416,0.000398769,0.00325886,0.00401658,0,3.38166,0.00176324,102855,104555,0,234,0
3108,1,0.487805,0.372753,0.866732,1.49325,0.936024,0,21.4576,,0,3.60875,4.59749e-006,0.0032055,0.00493812,0,3.22123,0.00168905,102855,104555,0,234,0
3208,1,0,0.260927,0.745571,1.41848,0.943503,0,23.4356,,0,5.67181,4.24044e-008,0.00324383,0.00405321,0,3.72593,0.0030657,102855,104555,0,234,0
3308,1,0,0.182649,0.632987,1.33993,0.977388,0,30.2884,,0,0.195951,3.12889e-010,0.00310876,0.00390264,0,3.43574,0.00188001,102855,104555,0,234,0
3408,1,1,0.427854,0.59196,1.26514,0.937119,0,24.2488,,0,6.02987,2.8859e-012,0.00339401,0.00395782,0,3.35683,0.00163977,102855,104555,0,234,0
3508,1,0,0.299498,0.533468,1.19197,0.922656,0,30.0042,,0,1.13083,3.32721e-014,0.00322982,0.00388124,0,2.97739,0.0020248,102855,104555,0,234,0
3608,1,0,0.209649,0.468704,1.11964,0.926311,0,28.2433,,0,5.77176,3.06881e-016,0.00337692,0.0040304,0,2.95031,0.00177257,102855,104555,0,234,0
3708,1,0,0.146754,0.404314,1.04811,0.982758,0,30.096,,0,3.55369,3.5381e-018,0.00336112,0.00383866,0,3.08892,0.00197677,102855,104555,0,234,0
3808,1,0,0.102728,0.343997,0.977699,0.980737,0,24.5851,,0,9.34741,4.07916e-020,0.00330809,0.00392706,0,3.09101,0.00185169,102855,104555,0,234,0
3908,1,1,0.371909,0.349579,0.914887,0.984366,0,28.945,,0,4.79738,4.70295e-022,0.00363209,0.00454209,0,2.92862,0.00187416,102855,104555,0,234,0
4008,1,0,0.260337,0.331731,0.856571,0.924931,0,22.4033,,0,11.9616,3.47016e-024,0.00354319,0.00563781,0,3.04541,0.00219646,102855,104555,0,234,0
4108,1,2,0.782236,0.421832,0.813097,0.964701,0,28.1477,,0,3.34275,3.20066e-026,0.00317539,0.00403446,0,3.13654,0.00188765,102855,104555,0,234,0
4208,1,0,0.547565,0.446978,0.776485,0.970888,0,23.3025,,0,7.11525,3.69011e-028,0.00330252,0.0038847,0,3.09258,0.00171352,102855,104555,0,234,0
4308,1,0,0.383295,0.434242,0.742261,0.963173,0,29.5553,,0,3.31956,4.25441e-030,0.00379046,0.00431213,0,2.88691,0.00186709,102855,104555,0,234,0
4408,1,0,0.268307,0.401055,0.70814,1.07695,0,23.9922,,0,7.19926,4.905e-032,0.0035137,0.00406864,0,3.39216,0.00182089,102855,104555,0,234,0
4508,1,0,0.187815,0.358407,0.673167,1.04108,0,16.8486,,0,14.7221,5.65509e-034,0.0033336,0.00379102,0,3.68046,0.00165769,102855,104555,0,234,0
4608,1,0,0.13147,0.31302,0.637152,0.924993,0,16.6563,,0,13.7519,6.51987e-036,0.00332856,0.00399981,0,3.5468,0.00166036,102855,104555,0,234,0
4708,1,1,0.392029,0.328822,0.606319,0.957165,0,21.8525,,0,5.49463,2.46314e-038,0.00342027,0.00413433,0,3.1937,0.00198404,102855,104555,0,234,0
4808,1,0,0.27442,0.317941,0.577481,0.909227,0,23.365,,0,10.4536,1.45399e-040,0.00337362,0.00409044,0,3.16676,0.00163094,102855,104555,0,234,0
4908,1,2,0.792094,0.412772,0.56101,0.924861,0,25.3575,,0,5.40296,1.07339e-042,0.00327581,0.00394418,0,3.19715,0.00178516,102855,104555,0,234,0
5008,1,0,0.554466,0.441111,0.54902,0.948219,0,21.3914,,0,7.91011,9.80909e-045,0.00357695,0.00453337,0,3.38711,0.00199398,102855,104555,0,234,0
5108,1,1,0.688126,0.490514,0.54317,0.897331,0,17.4713,,0,9.15461,2.8026e-045,0.00429489,0.00399191,0,3.3682,0.00198005,102855,104555,0,234,0
5208,1,0,0.481688,0.488749,0.537728,0.98755,0,29.1058,,0,1.67223,2.8026e-045,0.00320929,0.0040274,0,3.21267,0.00182971,102855,104555,0,234,0
5308,1,0,0.337182,0.458435,0.529798,1.06125,0,30.3538,,0,1.33,0.235673,0.00423835,0.00498518,0,3.08924,0.00174169,102855,104555,0,234,0
5408,1,0,0.236027,0.413954,0.518214,0.909889,0,30.1494,,0,0.0873915,0.0866162,0.0032706,0.00375412,0,3.70561,0.0038607,102855,104555,0,234,0
5508,1,0,0.165219,0.364207,0.502813,0.893256,0,30.2213,,0,3.71173,0.83966,0.00343117,0.00399575,0,3.17297,0.00187097,102855,104555,0,234,0
5608,1,0,0.115653,0.314496,0.483981,0.940027,0,30.0906,,0,0.0427933,0.00968062,0.00320601,0.00387481,0,3.43207,0.00202084,102855,104555,0,234,0
5708,1,0,0.0809574,0.267788,0.462362,0.893874,0,30.3651,,0,0.176415,0.0369828,0.00323087,0.00385555,0,3.06041,0.00170747,102855,104555,0,234,0
5808,1,0,0.0566701,0.225565,0.438682,0.958975,0,30.044,,0,1.38289,0.112931,0.00328388,0.00382193,0,3.38257,0.00190294,102855,104555,0,234,0
5908,1,0,0.0396691,0.188386,0.413653,0.943525,0,30.6764,,0,1.66453,0.839694,0.0029844,0.00361076,0,3.11488,0.00171621,102855,104555,0,234,0
6008,1,0,0.0277684,0.156262,0.387914,0.967484,0,30.0959,,0,5.36421,0.00968102,0.00351017,0.00437636,0,3.39823,0.0020317,102855,104555,0,234,0
6108,1,0,0.0194379,0.128897,0.362012,0.973178,0,30.1453,,0,0.319543,0.112679,0.00340093,0.00412618,0,3.17712,0.00171117,102855,104555,0,234,0
6208,1,0,0.0136065,0.105839,0.336395,0.951105,0,29.8574,,0,3.39797,0.630185,0.00324166,0.00384256,0,3.4142,0.00262556,102855,104555,0,234,0
6308,1,0,0.00952455,0.0865763,0.311413,0.942701,0,28.2889,,0,2.08718,0.676901,0.00338603,0.00396879,0,3.16456,0.00185745,102855,104555,0,234,0
6408,1,0,0.00666719,0.0705944,0.287331,0.873522,0,28.1753,,0,1.8526,0.00780414,0.00363804,0.00449131,0,2.84361,0.00215039,102855,104555,0,234,0
6508,1,0,0.00466703,0.057409,0.264339,0.925612,0,30.2305,,0,0.3635,7.19805e-005,0.00326797,0.0039198,0,3.27177,0.00171413,102855,104555,0,234,0
6608,1,0,0.00326692,0.0465806,0.242563,0.93227,0,26.4689,,0,3.71272,0.0368942,0.00342874,0.0045722,0,3.16402,0.00170683,102855,104555,0,234,0
6708,1,0,0.00228685,0.0377218,0.222079,0.887139,0,29.8607,,0,0.132877,0.000425361,0.00317074,0.00376393,0,3.20239,0.00172505,102855,104555,0,234,0
6808,1,1,0.301601,0.0904976,0.208921,0.932533,0,32.0717,,0,3.19537,0.0844457,0.00333083,0.00403104,0,2.14769,0.00215629,102855,104555,0,234,0
6908,1,0,0.211121,0.114622,0.199491,1.08314,0,23.8011,,0,4.81354,1.49324,0.00409875,0.00421266,0,3.37158,0.0017571,102855,104555,0,234,0
7008,1,0,0.147784,0.121255,0.191667,0.981915,0,30.1861,,0,1.0767,0.22161,0.00320423,0.00396635,0,3.33089,0.00177752,102855,104555,0,234,0
7108,1,0,0.103449,0.117694,0.18427,1.03722,0,30.0485,,0,1.50589,0.276922,0.0035083,0.0039721,0,3.72482,0.00179482,102855,104555,0,234,0
7208,1,0,0.0724144,0.108638,0.176707,0.968808,0,30.0748,,0,3.74559,0.00204332,0.00339711,0.00412636,0,3.31076,0.00199246,102855,104555,0,234,0
7308,1,0,0.05069,0.0970482,0.168741,0.960595,0,22.8068,,0,7.35913,1.50771e-005,0.00343486,0.00401528,0,5.06209,0.00174205,102855,104555,0,234,0
7408,1,0,0.035483,0.0847351,0.16034,0.972589,0,17.0046,,0,13.2812,1.73827e-007,0.00387307,0.00454117,0,7.96696,0.00178399,102855,104555,0,234,0
7508,1,1,0.324838,0.132756,0.157582,1.13344,0,29.8557,,0,0.263911,1.73212,0.00345841,0.00409386,0,7.85667,0.00172359,102855,104555,0,234,0
7608,1,0,0.227387,0.151682,0.156992,0.959023,0,15.9953,,0,4.41152,0.01997,0.00302879,0.00359919,0,3.53614,0.00171231,102855,104555,0,234,0
7708,1,0,0.159171,0.15318,0.156611,0.93291,0,15.7424,,0,7.69218,0.000230238,0.00328652,0.00392535,0,3.45918,0.00169858,102855,104555,0,234,0
7808,1,0,0.111419,0.144828,0.155432,0.884156,0,15.893,,0,10.2655,2.65446e-006,0.00369166,0.00418904,0,3.1327,0.00205521,102855,104555,0,234,0
7908,1,0,0.0779936,0.131461,0.153035,0.978857,0,16.8406,,0,9.17895,3.06039e-008,0.0033968,0.00398672,0,3.50155,0.00184454,102855,104555,0,234,0
8008,1,0,0.0545955,0.116088,0.14934,0.939264,0,15.7382,,0,10.1129,3.52839e-010,0.0032913,0.00380427,0,3.18372,0.00184807,102855,104555,0,234,0
8108,1,0,0.0382169,0.100514,0.144458,0.965318,0,15.7394,,0,11.2796,4.06796e-012,0.00375084,0.00469149,0,3.55861,0.00197257,102855,104555,0,234,0
8208,1,0,0.0267518,0.0857612,0.138588,0.947622,0,15.893,,0,11.8347,3.75203e-014,0.00319113,0.00466697,0,3.71567,0.00197293,102855,104555,0,234,0
8308,1,0,0.0187263,0.0723542,0.131965,0.961344,0,15.6938,,0,5.75201,4.3258e-016,0.00331808,0.003984,0,3.47002,0.00180271,102855,104555,0,234,0
8408,1,0,0.0131084,0.0605051,0.124819,0.960152,0,15.7376,,0,8.74403,4.98731e-018,0.00328499,0.00381351,0,3.58249,0.00178019,102855,104555,0,234,0
8508,1,0,0.00917587,0.0502392,0.117361,0.984906,0,15.7394,,0,3.89329,5.74998e-020,0.00322774,0.00383914,0,3.13849,0.00181364,102855,104555,0,234,0
8608,1,0,0.00642311,0.041476,0.109772,0.955581,0,15.893,,0,10.3945,6.62927e-022,0.00346658,0.00401818,0,3.4167,0.00180449,102855,104555,0,234,0
8708,2,3,0.904496,0.21408,0.120203,1.11763,0,15.2984,,0,12.1481,7.64304e-024,0.0036659,0.00461592,0,2.9913,0.00255175,102855,104555,0,234,0
8808,2,20,6.63315,1.49789,0.257972,1.18874,2,19.6073,,0,9.92787,8.81182e-026,0.00327351,0.00422137,0,3.36128,0.00179131,102856,104555,0,234,0
8908,2,3,5.5432,2.30696,0.46287,1.42724,0,28.6193,,0,3.69505,5.20159e-028,0.00324323,0.00410448,0,3.29978,0.001919,102856,104555,0,234,0
9008,2,5,5.38024,2.92161,0.708745,1.86108,0,18.2832,,0,12.5616,4.79762e-030,0.00354144,0.00410008,0,3.16904,0.00160404,102856,104555,0,234,0
9108,2,0,3.76617,3.09052,0.946923,2.23678,0,21.6463,,0,9.86277,5.53128e-032,0.00359187,0.00421948,0,2.99244,0.00174796,102856,104555,0,234,0
9208,2,0,2.63632,2.99968,1.1522,1.78582,0,23.4009,,0,7.99411,5.10171e-034,0.00349386,0.00432363,0,2.88144,0.00177429,102856,104555,0,234,0
9308,2,1,2.14542,2.82883,1.31986,1.62243,1,22.6307,,0,7.52379,5.88187e-036,0.00325507,0.00462324,0,3.35324,0.00160412,102856,104555,0,234,0
9408,2,0,1.5018,2.56342,1.44422,1.85916,0,28.8303,,0,1.24195,6.78134e-038,0.00319603,0.00391192,0,3.55084,0.0017586,102856,104555,0,234,0
9508,2,0,1.05126,2.26099,1.5259,1.76916,1,25.4064,,0,3.64251,7.81835e-040,0.00344967,0.00444784,0,3.19921,0.00312653,102856,104555,0,234,0
9608,2,0,0.73588,1.95597,1.5689,1.75867,0,21.3165,,0,8.7888,9.01315e-042,0.00338093,0.00423335,0,3.67757,0.00188898,102856,104555,0,234,0
9708,2,0,0.515116,1.6678,1.57879,1.72831,0,27.4084,,0,2.76848,1.03696e-043,0.00349686,0.00430246,0,3.73319,0.00175808,102856,104555,0,234,0
9808,2,1,0.660581,1.46635,1.56755,1.66244,0,21.5551,,0,8.59931,2.8026e-045,0.0033418,0.00421078,0,3.49459,0.00178694,102856,104555,0,234,0
9908,2,0,0.462407,1.26557,1.53735,1.52374,0,23.0281,,0,7.1788,2.8026e-045,0.00387039,0.00493686,0,3.00264,0.00173212,102856,104555,0,234,0
10008,2,0,0.323685,1.07719,1.49133,1.60154,0,24.6305,,0,5.5565,2.56,0.00332392,0.00429567,0,3.24461,0.00175811,102857,104555,0,234,0
10108,2,1,0.526579,0.967067,1.43891,1.62688,0,28.2209,,0,5.53222,0.113684,0.00364438,0.00409131,0,2.80382,0.00157379,102857,104555,0,234,0
10208,2,0,0.368606,0.847375,1.37975,1.5743,0,30.1869,,0,3.07833,0.022673,0.00349739,0.00413656,0,2.89294,0.00171206,102856,104555,0,234,0
10308,2,0,0.258024,0.729505,1.31473,1.58517,0,30.56,,0,2.57695,8.56561e-005,0.00342456,0.00412379,0,3.14784,0.00194951,102856,104555,0,234,0
10408,2,0,0.180617,0.619727,1.24523,1.69059,0,23.6556,,0,6.45995,5.05624e-007,0.00336003,0.0041327,0,3.08567,0.00196723,102856,104555,0,234,0
10508,2,0,0.126432,0.521068,1.17281,1.62221,0,18.1423,,0,7.6721,0.0403523,0.00353507,0.00446743,0,3.34392,0.00185738,102856,104555,0,234,0
10608,2,0,0.0885022,0.434555,1.09899,1.65064,0,15.7672,,0,7.12552,0.000372184,0.00344418,0.00425189,0,3.79931,0.00205819,102856,104555,0,234,0
10708,2,0,0.0619515,0.360034,1.02509,1.72256,0,16.9382,,0,3.42066,4.29099e-006,0.00331628,0.00441437,0,3.09333,0.00217085,102856,104555,0,234,0
10808,2,0,0.0433661,0.296701,0.952253,1.59373,0,15.8261,,0,0.953732,1.14688,0.00313634,0.00392504,0,2.97881,0.00178675,102856,104555,0,234,0
10908,2,0,0.0303562,0.243432,0.88137,1.53911,0,15.7563,,0,8.2882,0.0132226,0.0035164,0.00424731,0,3.34541,0.00193297,102856,104555,0,234,0
11008,2,0,0.0212494,0.198995,0.813133,1.55545,0,17.1733,,0,1.14574,0.000152447,0.00330107,0.00409783,0,2.87712,0.00222402,102856,104555,0,234,0
11108,2,0,0.0148746,0.162171,0.748037,1.6291,0,15.8863,,0,9.5641,1.75759e-006,0.00329244,0.00381645,0,3.57809,0.00190927,102856,104555,0,234,0
11208,2,0,0.0104122,0.131819,0.686415,1.63266,0,16.2599,,0,7.19015,1.62109e-008,0.00329011,0.00414577,0,3.30372,0.00225208,102856,104555,0,234,0
11308,2,0,0.00728854,0.106913,0.628465,1.69705,0,15.7613,,0,5.07569,2.24,0.00336664,0.0041182,0,3.34971,0.00177744,102856,104555,0,234,0
11408,2,0,0.00510197,0.0865509,0.574273,1.5496,0,15.7397,,0,8.58036,0.0762658,0.00355745,0.00411742,0,3.25793,0.00239634,102856,104555,0,234,0
11508,2,0,0.00357138,0.069955,0.523842,1.57005,0,15.791,,0,8.63202,0.000879285,0.00349294,0.00416679,0,3.71525,0.00174142,102856,104555,0,234,0
11608,2,0,0.00249997,0.056464,0.477104,1.63187,0,15.8463,,0,10.2095,0.206169,0.00330261,0.00435815,0,3.02003,0.00189696,102856,104555,0,234,0
11708,2,0,0.00174998,0.0455212,0.433945,1.70406,0,15.7565,,0,13.6399,0.00237696,0.00343613,0.00453772,0,3.46017,0.0019583,102856,104555,0,234,0
11808,2,2,0.601225,0.156662,0.406217,1.55694,0,26.3317,,0,3.76532,2.19236e-005,0.00341687,0.00424281,0,3.74905,0.00207908,102856,104555,0,234,0
11908,2,2,1.02086,0.329501,0.398545,1.59918,0,27.9156,,0,6.36677,0.274878,0.00339713,0.00409874,0,3.26999,0.0022878,102856,104555,0,234,0
12008,2,0,0.7146,0.406521,0.399343,1.65187,0,30.1605,,0,1.09064,0.00316913,0.00394007,0.00474224,0,3.42114,0.00171857,102856,104555,0,234,0
12108,2,0,0.50022,0.425261,0.401935,1.75762,0,29.4374,,0,0.253092,1.43362,0.00360525,0.00431935,0,3.17831,0.00182903,102856,104555,0,234,0
12208,2,0,0.350154,0.410239,0.402765,1.70204,0,30.1036,,0,1.44265,0.48034,0.00377707,0.00456148,0,3.26667,0.00175139,102856,104555,0,234,0
12308,2,0,0.245108,0.377213,0.40021,1.64226,0,30.3382,,0,0.486395,0.556592,0.00342137,0.00423815,0,3.18871,0.00164382,102856,104555,0,234,0
12408,2,0,0.171576,0.336086,0.393798,1.69295,0,30.1885,,0,1.21829,0.210265,0.00326253,0.00409999,0,3.24275,0.00183558,102856,104555,0,234,0
12508,2,0,0.120103,0.292889,0.383707,1.71978,0,30.2766,,0,1.53339,0.0024242,0.00335019,0.0042406,0,3.106,0.00164305,102856,104555,0,234,0
12608,2,0,0.084072,0.251126,0.370449,1.5472,0,30.1133,,0,0.0176787,2.79491e-005,0.0032332,0.00405559,0,3.28723,0.00164473,102856,104555,0,234,0
12708,2,0,0.0588504,0.212671,0.354671,1.49457,0,30.2064,,0,2.23195,0.37581,0.00345161,0.00436159,0,2.79632,0.00189213,102856,104555,0,234,0
12808,2,2,0.641195,0.298376,0.349041,1.59734,0,17.9384,,0,5.0607,0.0043328,0.00361445,0.00507486,0,3.43966,0.00177161,102856,104555,0,234,0
12908,2,0,0.448837,0.328468,0.346984,1.71209,0,29.6898,,0,5.20716,4.99537e-005,0.00354981,0.00435261,0,3.45168,0.00176232,102856,104555,0,234,0
13008,2,0,0.314186,0.325611,0.344847,1.51243,0,29.774,,0,0.300553,5.75928e-007,0.00347991,0.00432064,0,3.17792,0.00167204,102856,104555,0,234,0
13108,2,0,0.21993,0.304475,0.340809,1.59091,0,28.2475,,0,6.03151,1.51218,0.00343148,0.00399618,0,3.61345,0.00208379,102856,104555,0,234,0
13208,2,0,0.153951,0.27437,0.334166,1.52043,0,20.8448,,0,5.86556,1.44755,0.00362218,0.00507565,0,3.3241,0.00182937,102856,104555,0,234,0
13308,2,0,0.107766,0.241049,0.324854,1.53357,0,24.9176,,0,4.09056,2.06874,0.00334277,0.00398403,0,3.51733,0.00190178,102856,104555,0,234,0
13408,2,0,0.075436,0.207927,0.313161,1.5293,0,28.9451,,0,5.0801,0.023851,0.00338385,0.00390435,0,3.53934,0.00196586,102856,104555,0,234,0
13508,2,0,0.0528052,0.176902,0.299535,1.48324,0,28.4568,,0,0.508682,0.000274983,0.00337531,0.00391336,0,3.1603,0.00276598,102856,104555,0,234,0
13608,2,1,0.336964,0.208915,0.290473,1.79861,0,17.657,,0,2.36911,0.0322843,0.00347937,0.00413181,0,7.25615,0.00198521,102856,104555,0,234,0
13708,2,0,0.235875,0.214307,0.282857,1.64296,0,15.8635,,0,5.22252,0.000297771,0.00330474,0.00412521,0,7.57691,0.00158081,102856,104555,0,234,0
13808,2,0,0.165112,0.204468,0.275018,1.67457,0,19.1698,,0,10.763,3.43306e-006,0.00345158,0.00426317,0,6.57807,0.00187693,102856,104555,0,234,0
13908,2,0,0.115579,0.18669,0.266185,1.81799,0,18.0348,,0,11.4417,3.95805e-008,0.00348185,0.00429012,0,3.56153,0.00169701,102856,104555,0,234,0
14008,2,0,0.080905,0.165533,0.25612,1.6011,0,15.7659,,0,9.72427,4.56333e-010,0.0035237,0.00458203,0,3.18024,0.00170176,102856,104555,0,234,0
14108,2,0,0.0566335,0.143753,0.244883,1.70741,0,17.6717,,0,10.6894,5.26116e-012,0.00345523,0.00431555,0,3.38181,0.0016383,102856,104555,0,234,0
14208,2,0,0.0396434,0.122931,0.232688,1.61026,0,16.5133,,0,13.3517,6.06571e-014,0.00349268,0.00415812,0,3.45403,0.00174919,102856,104555,0,234,0
14308,2,0,0.0277504,0.103895,0.219809,1.75896,0,15.8273,,0,14.2626,6.99329e-016,0.00337081,0.00382613,0,3.33833,0.00171719,102856,104555,0,234,0
14408,2,1,0.319425,0.147001,0.212528,1.56904,0,25.6465,,0,4.56571,8.06271e-018,0.00341889,0.00414018,0,3.52308,0.00177122,102856,104555,0,234,0
14508,2,0,0.223598,0.16232,0.207507,1.51812,0,24.8136,,0,5.53775,0.11259,0.00326852,0.00383364,0,3.95866,0.00183046,102856,104555,0,234,0
14608,2,0,0.156518,0.16116,0.202872,1.50204,0,24.8331,,0,7.33519,0.708813,0.00351488,0.00420248,0,3.36831,0.00174762,102856,104555,0,234,0
14708,2,0,0.109563,0.150841,0.197669,1.77504,0,27.6607,,0,3.13085,0.00523012,0.00419803,0.00449992,0,3.39562,0.00178768,102856,104555,0,234,0
14808,2,0,0.076694,0.136011,0.191503,1.5241,0,26.6149,,0,5.51269,0.0901106,0.00344152,0.00426435,0,3.14636,0.00195329,102856,104555,0,234,0
14908,2,0,0.0536858,0.119546,0.184308,1.73723,0,26.9006,,0,3.94351,0.000831124,0.00331233,0.00414479,0,3.91868,0.0018095,102856,104555,0,234,0
15008,2,0,0.0375801,0.103153,0.176192,1.78501,0,18.6822,,0,11.5757,7.66577e-006,0.00355409,0.00451045,0,2.99583,0.00214002,102856,104555,0,234,0
15108,2,0,0.026306,0.0877836,0.167351,1.74092,0,30.061,,0,8.23632,1.31072,0.00330364,0.00435878,0,2.91729,0.00262378,102856,104555,0,234,0
15208,2,0,0.0184142,0.0739097,0.158007,1.91933,0,21.8994,,0,7.57265,0.00967141,0.00340976,0.00416467,0,3.5954,0.00192613,102856,104555,0,234,0
15308,2,0,0.01289,0.0617057,0.148377,1.86871,0,28.2232,,0,3.05779,1.43369,0.00358555,0.00430151,0,3.09693,0.00214464,102856,104555,0,234,0
15408,2,0,0.00902297,0.0511692,0.138656,1.7302,0,31.4929,,0,3.78105,0.222688,0.00394719,0.00477458,0,3.15598,0.00193632,102856,104555,0,234,0
15508,2,0,0.00631608,0.0421986,0.12901,1.60205,0,31.2164,,0,1.06611,0.107607,0.00344823,0.00423702,0,3.18633,0.00167709,102856,104555,0,234,0
15608,2,0,0.00442126,0.0346431,0.119574,1.55025,0,31.0366,,0,0.441788,1.53699,0.00373053,0.00456248,0,3.07872,0.00185942,102856,104555,0,234,0
15708,2,0,0.00309488,0.0283335,0.11045,1.52506,0,31.4897,,0,0.426207,0.0177203,0.00402659,0.00403185,0,3.14185,0.00180484,102856,104555,0,234,0
15808,2,0,0.00216642,0.0231001,0.101715,1.64331,0,31.5306,,0,0.00491383,0.000204301,0.00340251,0.00413345,0,3.70305,0.00166555,102856,104555,0,234,0
15908,2,0,0.00151649,0.0187833,0.0934216,1.56209,0,27.9135,,0,4.73874,0.137836,0.00341822,0.00430526,0,3.28642,0.00164716,102856,104555,0,234,0
16008,2,0,0.00106154,0.015239,0.0856033,1.50639,0,25.5959,,0,7.2136,0.0688253,0.00328476,0.00488281,0,3.12286,0.00180964,102856,104555,0,234,0
16108,2,0,0.00074308,0.0123398,0.078277,1.6306,0,31.3214,,0,1.10622,0.000793502,0.00363153,0.00438299,0,3.6343,0.00183138,102856,104555,0,234,0
16208,2,0,0.000520156,0.00997587,0.0714469,1.60668,0,31.5286,,0,0.746757,9.14846e-006,0.00506818,0.00682606,0,3.66397,0.00187558,102856,104555,0,234,0
