time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
277,0,0,0,0,0,0.101227,235,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
377,1,15,4.5,0.9,0.09,0.037572,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
477,1,0,3.15,1.35,0.216,0.272334,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
577,1,10,5.205,2.121,0.4065,0.27736,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
677.5,1,5.47264,5.28529,2.75386,0.641236,0.283111,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
777.5,1,3,4.5997,3.12303,0.889415,0.284424,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
877.5,1,3,4.11979,3.32238,1.13271,0.30169,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
977.5,1,0,2.88385,3.23468,1.34291,0.31254,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1077.5,1,6,3.8187,3.35148,1.54377,0.263691,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1177.5,1,9,5.37309,3.7558,1.76497,0.275953,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1277.5,1,18,9.16116,4.83687,2.07216,0.280928,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1377.5,1,4,7.61281,5.39206,2.40415,0.311154,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1477.5,1,0,5.32897,5.37944,2.70168,0.301865,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1577.5,1,0,3.73028,5.04961,2.93647,0.314965,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1677.5,1,0,2.61119,4.56193,3.09902,0.318227,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1777.5,1,0,1.82784,4.01511,3.19063,0.264902,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1877.5,1,0,1.27949,3.46798,3.21836,0.296139,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
1977.5,1,0,0.89564,2.95352,3.19188,0.280237,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2077.5,1,0,0.626948,2.4882,3.12151,0.277125,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2177.5,1,0,0.438864,2.07833,3.01719,0.291252,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2277.5,1,0,0.307204,1.72411,2.88788,0.277101,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2377.5,1,0,0.215043,1.4223,2.74132,0.294039,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2477.5,1,0,0.15053,1.16794,2.58399,0.267327,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
2577.5,1,0,0.105371,0.955428,2.42113,0.284876,1,0,,0,0,0,0,0,0,0,0,103808,104555,0,232,0
