time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
182.5,1,0,0,0,0,0.377228,168,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
282.5,1,5,1.5,0.3,0.03,0.206722,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
382.5,1,17,6.15,1.47,0.174,0.243673,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
482.5,1,7,6.405,2.457,0.4023,0.21231,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
582.5,1,5,5.9835,3.1623,0.6783,0.255311,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
682.5,1,5,5.68845,3.66753,0.977223,0.181012,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
782.5,1,21,10.2819,4.99041,1.37854,0.233449,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
882.5,1,3,8.09734,5.61179,1.80187,0.219925,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
982.5,1,0,5.66814,5.62306,2.18399,0.235099,1,0,,0,0,0,0,0,0,0,0,103759,104555,0,235,0
