time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
8075.5,1,25,15.4638,10.3346,6.3036,0.259251,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8175.5,1,1,11.1247,10.4926,6.7225,0.261525,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8275.5,1,9,10.4873,10.4915,7.09941,0.362838,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8375.5,1,2,7.94108,9.98145,7.38761,0.248688,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8475.5,1,3,6.45876,9.27691,7.57654,0.248405,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8575.5,1,5,6.02113,8.62575,7.68146,0.231743,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8675.5,1,0,4.21479,7.74356,7.68767,0.241443,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8775.5,1,10,5.95035,7.38492,7.65739,0.234706,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8875.5,1,2,4.76525,6.86098,7.57775,0.324393,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
8975.5,1,5,4.83567,6.45592,7.46557,0.257091,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9075.5,1,2,3.98497,5.96173,7.31519,0.245016,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9175.5,1,5,4.28948,5.62728,7.1464,0.271479,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9275.5,1,5,4.50264,5.40235,6.97199,0.313717,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9375.5,1,0,3.15185,4.95225,6.77002,0.219554,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9475.5,1,8,4.60629,4.88306,6.58132,0.206904,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9575.5,1,2,3.8244,4.67133,6.39032,0.237966,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9675.5,1,0,2.67708,4.27248,6.17854,0.245466,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9775.5,1,2,2.47396,3.91277,5.95196,0.241454,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9875.5,1,2,2.33177,3.59657,5.71642,0.269904,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
9975.5,1,5,3.13224,3.50371,5.49515,0.247744,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10075.5,1,3,3.09257,3.42148,5.28778,0.279132,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10175.5,1,2,2.7648,3.29014,5.08802,0.297231,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10275.5,1,3,2.83536,3.19919,4.89914,0.223392,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10375.5,1,0,1.98475,2.9563,4.70485,0.232455,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10475.5,1,1,1.68933,2.7029,4.50466,0.232844,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10575.5,1,2,1.78253,2.51883,4.30607,0.241731,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10675.5,1,7,3.34777,2.68462,4.14393,0.243419,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10775.5,1,16,7.14344,3.57638,4.08717,0.257732,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10875.5,1,16,9.80041,4.82119,4.16058,0.223707,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
10975.5,1,13,10.7603,6.00901,4.34542,0.295508,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11075.5,1,14,11.7322,7.15365,4.62624,0.254946,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11175.5,1,17,13.3125,8.38542,5.00216,0.238358,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11275.5,1,0,9.31878,8.5721,5.35915,0.284483,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11375.5,1,2,7.12315,8.28231,5.65147,0.288534,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11475.5,1,5,6.4862,7.92308,5.87863,0.23186,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11575.5,1,7,6.64034,7.66654,6.05742,0.276322,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11675.5,1,8,7.04824,7.54288,6.20597,0.226774,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11775.5,1,2,5.53377,7.14106,6.29947,0.220324,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11875.5,1,5,5.37364,6.78757,6.34828,0.213585,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
11975.5,1,4,4.96155,6.42237,6.35569,0.247887,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12075.5,1,3,4.37308,6.01251,6.32137,0.256312,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12175.5,1,6,4.86116,5.78224,6.26746,0.185886,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12275.5,1,8,5.80281,5.78635,6.21935,0.245149,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12375.5,1,7,6.16197,5.86148,6.18356,0.363823,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12475.5,1,7,6.41338,5.97186,6.16239,0.367298,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12575.5,1,5,5.98936,5.97536,6.14369,0.29586,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12675.5,1,5,5.69255,5.9188,6.1212,0.245146,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12775.5,1,16,8.78479,6.492,6.15828,0.265746,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12875.5,1,13,10.0494,7.20347,6.2628,0.300897,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
12975.5,1,7,9.13455,7.58968,6.39549,0.211583,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13075.5,1,5,7.89418,7.65058,6.521,0.244395,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13175.5,1,11,8.82593,7.88565,6.65746,0.226608,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13275.5,1,4,7.37815,7.78415,6.77013,0.249371,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13375.5,1,30,14.1647,9.06026,6.99914,0.25297,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13475.5,1,2,10.5153,9.35127,7.23436,0.24082,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13575.5,1,6,9.16071,9.31316,7.44223,0.233207,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13675.5,1,7,8.51249,9.15302,7.61331,0.234869,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13775.5,1,8,8.35875,8.99417,7.7514,0.249605,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13875.5,1,4,7.05112,8.60556,7.83681,0.210856,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
13975.5,1,2,5.53579,7.9916,7.85229,0.24077,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14075.5,1,16,8.67505,8.12829,7.87989,0.248559,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14175.5,1,10,9.07253,8.31714,7.92362,0.323496,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14275.5,1,5,7.85077,8.22387,7.95364,0.238734,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14375.5,1,3,6.39554,7.8582,7.9441,0.227546,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14475.5,1,5,5.97688,7.48194,7.89788,0.232497,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14575.5,1,15,8.68382,7.72231,7.88033,0.271323,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14675.5,1,3,6.97867,7.57359,7.84965,0.203486,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14775.5,1,25,12.3851,8.53588,7.91827,0.198147,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14875.5,1,8,11.0695,9.04262,8.03071,0.237009,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
14975.5,1,13,11.6487,9.56383,8.18402,0.276208,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15075.5,1,0,8.15408,9.28188,8.29381,0.253219,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15175.5,1,4,6.90786,8.80708,8.34513,0.256519,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15275.5,1,17,9.9355,9.03276,8.4139,0.283731,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15375.5,1,3,7.85485,8.79718,8.45222,0.23472,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15475.5,1,4,6.69839,8.37742,8.44474,0.249457,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15575.5,1,18,10.0889,8.71971,8.47224,0.264007,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15675.5,1,11,10.3622,9.04821,8.52984,0.243095,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15775.5,1,8,9.65355,9.16928,8.59378,0.251584,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15875.5,1,3,7.65748,8.86692,8.6211,0.228309,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
15975.5,1,2,5.96024,8.28559,8.58754,0.291079,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
16075.5,1,20,10.1722,8.6629,8.59508,0.263928,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
16175.5,1,14,11.3205,9.19443,8.65501,0.983966,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
16275.5,1,0,7.92436,8.94041,8.68355,2.22865,0,0,,0,0,0,0,0,0,0,0,101237,102654,0,177,0
