time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
5007,1,0,0.174478,0.750361,2.37057,1.04086,0,22.7392,,0,7.61804,0.0790407,0.103083,0.00431998,0,3.13775,0.00222702,101913,102654,0,232,0
5107,1,1,0.422134,0.684716,2.20198,0.989594,1,16.1997,,0,11.3102,0.0851715,0.140104,0.00401328,0,3.58051,0.00178943,101913,102654,0,232,0
5207,1,0,0.295494,0.606871,2.04247,1.0511,2,23.6889,,0,7.16682,1.18629,0.12577,0.00403664,0,2.75713,0.00173993,101913,102654,0,232,0
5307,1,0,0.206846,0.526866,1.89091,1.04286,1,18.0074,,0,13.4681,0.175868,0.160799,0.00491157,0,3.04296,0.00164582,101913,102654,0,232,0
5407,1,0,0.144792,0.450451,1.74687,1.00248,0,15.8547,,0,12.4056,0.0520624,0.10445,0.00427552,0,3.30291,0.00182092,101913,102654,0,232,0
5507,1,0,0.101354,0.380632,1.61024,1.07761,0,21.9772,,0,9.18437,2.93398,0.118388,0.00380316,0,3.09389,0.00239538,101913,102654,0,232,0
5607,1,0,0.0709481,0.318695,1.48109,1.13142,0,21.4222,,0,10.1133,0.177076,0.0885215,0.00390194,0,3.27977,0.0016656,101913,102654,0,232,0
5707,1,0,0.0496637,0.264889,1.35947,0.918352,2,18.8206,,0,12.6628,0.124779,0.16088,0.00373935,0,3.48231,0.00184643,101913,102654,0,232,0
5807,1,0,0.0347646,0.218864,1.24541,1.01688,1,26.2817,,0,5.17869,4.55219,0.124045,0.00408981,0,3.03834,0.00170397,101913,102654,0,232,0
5907,1,4,1.22434,0.419958,1.16286,0.996636,1,28.6074,,0,3.00662,3.15575,0.106762,0.00405432,0,3.90204,0.00176886,101913,102654,0,232,0
6007,1,0,0.857035,0.507374,1.09731,1.00389,1,30.1359,,0,0.138067,0.605415,0.12706,0.00409613,0,2.81373,0.00195002,101913,102654,0,232,0
6107,1,0,0.599924,0.525884,1.04017,0.956208,0,15.858,,0,1.83108,3.75073,0.089153,0.00359454,0,3.31249,0.00288028,101913,102654,0,232,0
6207,1,1,0.719947,0.564696,0.992623,0.968172,1,23.9739,,0,3.95366,2.7161,0.125764,0.00378362,0,2.89869,0.00188817,101913,102654,0,232,0
6307,1,0,0.503963,0.55255,0.948616,1.20869,1,24.2978,,0,8.51269,0.905019,0.155858,0.00467648,0,2.85457,0.00199281,101913,102654,0,232,0
6407,1,1,0.652774,0.572595,0.911014,1.13166,1,24.7542,,0,6.41358,1.45254,0.125228,0.00411456,0,2.83541,0.00201424,101913,102654,0,232,0
6507,1,0,0.456942,0.549464,0.874859,1.07647,1,16.1917,,0,6.46294,0.251236,0.170986,0.00465861,0,3.34402,0.00186325,101913,102654,0,232,0
6607,1,0,0.319859,0.503543,0.837727,1.14044,0,15.8089,,0,7.57628,1.11984,0.112653,0.0043969,0,3.27811,0.00215749,101913,102654,0,232,0
6707,1,0,0.223901,0.447615,0.798716,1.19908,0,16.7927,,0,10.2962,0.269814,0.091481,0.00409761,0,2.98966,0.00171217,101913,102654,0,232,0
6807,1,0,0.156731,0.389438,0.757788,0.950626,0,16.6871,,0,8.71946,1.57836,0.112678,0.00416887,0,3.0095,0.00215627,101913,102654,0,232,0
6907,1,1,0.409712,0.393493,0.721358,1.14725,1,18.4048,,0,7.56255,3.46284,0.133471,0.00435328,0,3.36105,0.0021771,101913,102654,0,232,0
7007,1,0,0.286798,0.372154,0.686438,1.10512,2,15.089,,0,9.98332,1.16592,0.161273,0.00405813,0,3.05262,0.00180801,101913,102654,0,232,0
7107,1,2,0.800759,0.457875,0.663581,1.16058,0,17.8224,,0,7.29433,0.584272,0.108043,0.00380536,0,3.60495,0.00152558,101913,102654,0,232,0
7207,1,0,0.560531,0.478406,0.645064,1.0192,0,23.6605,,0,7.22072,0.243277,0.0913894,0.003922,0,3.09538,0.00168157,101913,102654,0,232,0
7307,1,0,0.392372,0.461199,0.626677,0.944624,1,19.4338,,0,6.98392,0.527966,0.1165,0.00406646,0,3.10989,0.00192541,101913,102654,0,232,0
7407,1,0,0.27466,0.423891,0.606399,1.05414,0,19.4752,,0,7.71532,0.904532,0.11066,0.00439499,0,3.07029,0.00171963,101913,102654,0,232,0
7507,1,0,0.192262,0.377566,0.583515,1.05313,1,20.4053,,0,7.82276,0.171601,0.11193,0.00428754,0,2.76811,0.00204622,101913,102654,0,232,0
7607,1,0,0.134584,0.328969,0.558061,1.24506,1,25.7918,,0,1.23115,0.259281,0.113884,0.00372667,0,3.12725,0.00197176,101913,102654,0,232,0
7707,1,1,0.394208,0.342017,0.536456,1.11732,0,27.1317,,0,2.3528,2.43467,0.101782,0.00353801,0,3.39475,0.00184603,101913,102654,0,232,0
7807,1,1,0.575946,0.388803,0.521691,1.17282,1,16.4196,,0,1.70572,2.45154,0.143109,0.00394355,0,3.13091,0.00202165,101913,102654,0,232,8
7907,1,0,0.403162,0.391675,0.508689,0.977733,0,25.2414,,0,2.67301,3.24634,0.100802,0.00424324,0,2.85771,0.00161003,101913,102654,0,232,0
8007,1,0,0.282214,0.369783,0.494799,0.986394,0,16.4255,,0,6.75307,0.0668357,0.0927138,0.00410961,0,2.72188,0.0017531,101913,102654,0,232,0
8107,1,0,0.197549,0.335336,0.478852,1.10225,2,16.7064,,0,10.8671,0.00049316,0.178587,0.00444925,0,3.12943,0.00172061,101913,102654,0,232,0
8207,1,2,0.738285,0.415926,0.47256,1.05916,1,18.4024,,0,9.1182,0.420643,0.128583,0.00432,0,3.23394,0.00186975,101913,102654,0,232,0
8307,1,2,1.1168,0.5561,0.480914,0.946711,1,16.1388,,0,1.7429,7.3493,0.109319,0.00412597,0,3.50657,0.00156434,101913,102654,0,232,0
8407,1,8,3.18176,1.08123,0.540946,0.998106,0,14.4498,,0,5.18256,4.48303,0.112483,0.00358316,0,3.1028,0.0018061,101913,102654,0,232,0
8507,1,0,2.22723,1.31043,0.617894,1.09394,0,14.5191,,0,3.86472,4.25333,0.104921,0.00457017,0,2.64665,0.00195704,101913,102654,0,232,0
8607,1,1,1.85906,1.42016,0.698121,0.949207,1,23.4541,,0,3.65409,0.93117,0.1216,0.00390909,0,3.19482,0.00183339,101913,102654,0,232,0
8707,1,0,1.30134,1.3964,0.767948,1.03122,1,26.6486,,0,3.42817,3.11461,0.123932,0.00374372,0,3.2887,0.00170803,101913,102654,0,232,0
8807,1,0,0.91094,1.2993,0.821084,1.05369,1,25.1635,,0,1.84251,4.3873,0.12236,0.00425389,0,2.80281,0.0022654,101913,102654,0,232,0
8907,1,1,0.937658,1.22698,0.861673,1.04249,1,16.5237,,0,10.954,0.250975,0.129528,0.00398351,0,3.53383,0.00189187,101913,102654,0,232,0
9007,1,0,0.656361,1.11285,0.886791,1.18855,0,18.1873,,0,9.66326,0.00231484,0.111419,0.00397205,0,2.90498,0.00168533,101913,102654,0,232,0
9107,1,0,0.459453,0.982172,0.896329,0.982395,1,18.0557,,0,8.21572,0.0630771,0.126749,0.00372636,0,3.20424,0.00164968,101913,102654,0,232,0
9207,1,0,0.321617,0.850061,0.891702,1.00173,0,15.6989,,0,13.4798,0.00072723,0.105238,0.00389659,0,2.99438,0.00173762,101913,102654,0,232,0
9307,1,0,0.225132,0.725075,0.87504,1.07637,1,16.4299,,0,10.8913,8.38439e-006,0.12467,0.00440188,0,2.97981,0.00170402,101913,102654,0,232,0
9407,1,0,0.157592,0.611579,0.848693,1.19115,2,21.6906,,0,7.8614,2.4,0.128957,0.00393622,0,3.0812,0.00163567,101913,102654,0,232,0
9507,1,0,0.110315,0.511326,0.814957,1.02069,0,16.6129,,0,13.456,0.0797822,0.112641,0.00398274,0,2.93626,0.0016392,101913,102654,0,232,0
9607,1,0,0.0772202,0.424505,0.775911,1.01386,0,25.6109,,0,4.43662,0.416204,0.0956891,0.00443982,0,3.36204,0.0017578,101913,102654,0,232,0
9707,1,0,0.0540541,0.350415,0.733362,1.04695,0,21.7651,,0,8.54046,1.20511,0.144682,0.00457154,0,2.92145,0.00189971,101913,102654,0,232,0
9807,1,4,1.23784,0.527899,0.712815,1.01419,0,19.9232,,0,11.2709,0.122563,0.0941404,0.00442151,0,3.26715,0.00158283,101913,102654,0,232,0
9907,1,0,0.866487,0.595617,0.701096,1.18417,2,27.7179,,0,3.76149,0.882498,0.182712,0.00420525,0,3.55289,0.00172919,101913,102654,0,232,0
10007,1,0,0.606541,0.597802,0.690766,1.1248,1,25.657,,0,5.80337,2.7997,0.122192,0.00438143,0,3.17387,0.00171269,101913,102654,0,232,0
10107,1,1,0.724578,0.623157,0.684005,1.1073,0,19.9858,,0,10.2727,0.318108,0.108278,0.00402778,0,3.0562,0.00198196,101913,102654,0,232,0
10207,1,0,0.507205,0.599967,0.675601,1.01795,1,19.8189,,0,10.2771,0.841208,0.134362,0.00456615,0,3.22938,0.00178263,101913,102654,0,232,0
10307,1,1,0.655043,0.610982,0.669139,1.03141,0,22.1469,,0,7.55785,0.84662,0.0980365,0.0045829,0,2.89751,0.00196568,101913,102654,0,232,0
10407,1,0,0.45853,0.580492,0.660275,1.02446,1,23.8655,,0,6.64868,4.57383,0.125314,0.00383055,0,3.07762,0.00178256,101913,102654,0,232,0
10507,1,0,0.320971,0.528587,0.647106,1.12674,1,26.0945,,0,5.32413,2.70452,0.13947,0.00426389,0,3.10638,0.00174105,101913,102654,0,232,0
10607,1,0,0.22468,0.467806,0.629176,1.12187,1,28.556,,0,5.34261,0.572378,0.108551,0.00419949,0,3.01849,0.00193243,101913,102654,0,232,0
10707,1,2,0.757276,0.5257,0.618828,1.00337,1,22.7345,,0,2.07056,5.08048,0.168376,0.00636022,0,3.26751,0.00166149,101913,102654,0,232,0
10807,1,0,0.530093,0.526579,0.609603,0.951259,0,19.8145,,0,0.23003,3.69001,0.102873,0.00418714,0,3.19627,0.00169103,101913,102654,0,232,0
10907,1,0,0.371065,0.495476,0.59819,0.997025,0,16.5052,,0,1.02473,3.23878,0.089694,0.00382703,0,3.27914,0.00174977,101913,102654,0,232,0
11007,1,1,0.559746,0.50833,0.589204,1.10368,2,19.1115,,0,9.09815,0.104895,0.152046,0.00386618,0,3.3193,0.00150013,101913,102654,0,232,0
11107,1,0,0.391822,0.485028,0.578787,1.11585,1,19.9687,,0,9.66205,0.000967482,0.125008,0.0044136,0,3.05178,0.00177187,101913,102654,0,232,0
11207,1,0,0.274275,0.442878,0.565196,1.19731,2,19.3116,,0,9.36062,1.11543e-005,0.142374,0.00376828,0,3.10788,0.00202642,101913,102654,0,232,0
11307,1,1,0.491993,0.452701,0.553946,1.16441,0,16.1935,,0,10.1387,1.28601e-007,0.106826,0.004118,0,3.1122,0.0023131,101913,102654,0,232,0
11407,1,0,0.344395,0.43104,0.541656,0.96477,0,14.5938,,0,13.2566,1.18613e-009,0.0898935,0.00372896,0,3.0362,0.00165438,101913,102654,0,232,0
11507,1,0,0.241076,0.393047,0.526795,1.00998,1,14.9328,,0,12.4556,1.36752e-011,0.119291,0.00420253,0,3.9144,0.00160043,101913,102654,0,232,0
11607,1,2,0.768754,0.468188,0.520934,1.04772,1,18.8488,,0,10.0517,1.57664e-013,0.144654,0.00413744,0,2.85238,0.00192036,101913,102654,0,232,0
11707,1,0,0.538127,0.482176,0.517058,1.11908,1,15.689,,0,12.3577,0.0985163,0.129212,0.0047689,0,2.75942,0.00199386,101913,102654,0,232,0
11807,1,0,0.376689,0.461079,0.51146,1.01846,1,16.3147,,0,8.06958,0.00113582,0.125419,0.00390066,0,3.29581,0.00201229,101913,102654,0,232,0
11907,1,1,0.563682,0.4816,0.508474,0.994887,0,14.5066,,0,10.0875,1.30951e-005,0.104296,0.00424815,0,3.1437,0.00189874,101913,102654,0,232,0
12007,1,0,0.394578,0.464195,0.504046,0.972156,1,18.8125,,0,10.8093,1.50976e-007,0.128675,0.00397349,0,3.45336,0.00228311,101913,102654,0,232,0
12107,1,1,0.576204,0.486597,0.502301,1.08382,0,25.1649,,0,1.34149,1.74063e-009,0.0989982,0.00377751,0,3.03366,0.00275808,101913,102654,0,232,0
12207,1,3,1.30334,0.649946,0.517066,1.21169,1,23.5014,,0,5.40787,0.917504,0.119098,0.00384177,0,3.41741,0.00185572,101913,102654,0,232,0
12307,1,0,0.91234,0.702425,0.535602,1.05324,2,27.4144,,0,1.39882,0.0105781,0.136453,0.00372822,0,3.45732,0.00166419,101913,102654,0,232,0
12407,1,0,0.638638,0.689668,0.551008,1.12858,0,24.7003,,0,0.10057,0.453191,0.106786,0.00407426,0,3.82092,0.00166025,101913,102654,0,232,0
12507,1,0,0.447047,0.641144,0.560022,1.07046,0,15.9882,,0,3.14996,0.922729,0.0903447,0.0038996,0,2.60524,0.00151799,101913,102654,0,232,0
12607,1,4,1.51293,0.815501,0.58557,1.11227,0,15.8053,,0,7.55905,2.57064,0.105462,0.00411344,0,3.04093,0.00201134,101913,102654,0,232,0
12707,1,1,1.35905,0.924212,0.619434,1.05644,0,14.8569,,0,2.2731,2.58371,0.0947529,0.00401906,0,3.53329,0.00184206,101913,102654,0,232,0
12807,1,2,1.55134,1.04964,0.662454,1.03973,2,16.5663,,0,10.5443,0.0297882,0.14378,0.00405126,0,3.17707,0.00172847,101913,102654,0,232,0
12907,1,0,1.08594,1.0569,0.701898,0.982431,1,17.1725,,0,13.0137,0.000343434,0.120187,0.00416239,0,3.20306,0.00185284,101913,102654,0,232,0
13007,1,0,0.760155,0.997548,0.731463,0.998878,0,15.7614,,0,13.6593,3.16762e-006,0.100232,0.00390256,0,3.23305,0.0018057,101913,102654,0,232,0
13107,1,1,0.832109,0.96446,0.754763,1.15315,0,16.4736,,0,2.7153,0.917504,0.126099,0.00410843,0,2.90566,0.00185046,101913,102654,0,232,0
13207,1,0,0.582476,0.888063,0.768093,1.10778,0,15.7479,,0,0.923291,2.80846,0.0962655,0.00398324,0,2.98056,0.0017574,101913,102654,0,232,0
13307,1,0,0.407733,0.791997,0.770483,1.08416,1,18.1703,,0,8.83857,0.0259035,0.140536,0.00415194,0,3.30435,0.00173759,101913,102654,0,232,0
13407,1,2,0.885413,0.810681,0.774503,1.12804,1,15.8158,,0,13.1639,0.000298647,0.139501,0.00418545,0,3.01267,0.00168282,101913,102654,0,232,0
13507,1,0,0.619789,0.772502,0.774303,0.994663,1,15.821,,0,4.42894,0.0461191,0.0988011,0.00363221,0,2.96453,0.00158474,101913,102654,0,232,0
13607,1,0,0.433852,0.704772,0.76735,0.895351,1,15.7562,,0,0.87634,0.000531717,0.116737,0.00346224,0,3.14018,0.0016949,101913,102654,0,232,0
13707,1,0,0.303697,0.624557,0.753071,0.992992,0,15.7397,,0,1.66902,0.164933,0.093583,0.00373178,0,3.08987,0.00177693,101913,102654,0,232,0
13807,1,1,0.512588,0.602163,0.73798,0.8857,0,15.8036,,0,0.0192425,2.55583,0.0839305,0.00333667,0,2.90803,0.00165318,101913,102654,0,232,0
13907,1,0,0.358811,0.553493,0.719531,0.884911,1,15.5917,,0,10.2066,0.0925172,0.133747,0.00359367,0,3.12493,0.00170362,101913,102654,0,232,0
14007,1,1,0.551168,0.553028,0.702881,0.939534,1,17.937,,0,11.5206,0.00106665,0.107838,0.00346378,0,2.8211,0.00174062,101913,102654,0,232,0
14107,1,0,0.385818,0.519586,0.684551,1.00575,2,16.2767,,0,15.3325,1.22977e-005,0.113355,0.00448478,0,2.51175,0.00175558,101913,102654,0,232,0
14207,1,0,0.270072,0.469683,0.663065,0.928819,0,16.2866,,0,15.2998,1.41782e-007,0.107293,0.00384523,0,2.93059,0.00158459,101913,102654,0,232,0
14307,1,1,0.489051,0.473557,0.644114,0.92077,0,16.956,,0,2.13566,3.54304,0.0911896,0.00419911,0,2.89525,0.00215026,101913,102654,0,232,0
14407,1,0,0.342335,0.447312,0.624434,0.951721,1,15.8177,,0,0.0246225,2.82625,0.0931537,0.00325497,0,2.56465,0.00298392,101913,102654,0,232,0
14507,1,0,0.239635,0.405777,0.602568,0.919836,1,15.5919,,0,0.0903559,1.61673,0.112902,0.00339229,0,2.67942,0.00173091,101913,102654,0,232,0
14607,1,1,0.467744,0.41817,0.584128,0.893456,2,15.7572,,0,7.60768,0.691612,0.143469,0.00341631,0,2.97881,0.00149862,101913,102654,0,232,0
14707,1,0,0.327421,0.400021,0.565717,0.90975,1,15.7397,,0,8.71556,0.00797375,0.118126,0.00381849,0,3.11861,0.00205788,101913,102654,0,232,0
14807,1,0,0.229195,0.365855,0.545731,0.93738,0,15.791,,0,4.97942,9.19311e-005,0.0916026,0.00345582,0,2.74969,0.00153064,101913,102654,0,232,0
14907,1,2,0.760436,0.444772,0.535635,0.913095,1,25.205,,0,4.0677,1.05989e-006,0.119531,0.003407,0,2.51116,0.00162529,101913,102654,0,232,0
15007,1,0,0.532305,0.462278,0.5283,0.909569,0,25.0786,,0,5.08868,1.22197e-008,0.0896577,0.00343164,0,2.59165,0.0016368,101913,102654,0,232,0
15107,1,0,0.372614,0.444345,0.519904,0.925307,1,22.7279,,0,0.0586685,1.40884e-010,0.114932,0.0033124,0,2.98269,0.00173471,101913,102654,0,232,0
15207,1,0,0.26083,0.407642,0.508678,0.958295,1,21.9678,,0,2.40068,1.62428e-012,0.146218,0.00384621,0,2.96611,0.00209685,101913,102654,0,232,0
15307,1,1,0.482581,0.42263,0.500073,0.961535,1,14.6328,,0,0.0680302,0.429497,0.105312,0.00383815,0,2.9923,0.00174402,101913,102654,0,232,0
15407,1,0,0.337807,0.405665,0.490632,0.975141,1,14.5212,,0,0.62993,0.655585,0.149657,0.00394363,0,2.75483,0.00163455,101913,102654,0,232,0
15507,1,0,0.236465,0.371825,0.478752,0.946221,0,14.3407,,0,1.64566,0.00755838,0.0962206,0.00374331,0,2.83335,0.00186235,101913,102654,0,232,0
15607,1,1,0.465525,0.390565,0.469933,0.979757,0,15.5333,,0,0.0189732,0.0676412,0.0924127,0.00406968,0,2.76185,0.00178149,101913,102654,0,232,0
15707,1,0,0.325868,0.377626,0.460702,1.0058,2,16.5087,,0,3.7065,0.00077985,0.154266,0.00377185,0,3.03585,0.00323631,101913,102654,0,232,0
15807,1,0,0.228107,0.347722,0.449404,0.923085,1,18.0776,,0,11.6714,8.99106e-006,0.113784,0.00345709,0,3.16263,0.00166871,101913,102654,0,232,0
15907,1,0,0.159675,0.310113,0.435475,0.89275,0,15.6427,,0,15.3682,1.0366e-007,0.104804,0.00343281,0,2.74057,0.00173679,101913,102654,0,232,0
16007,1,1,0.411773,0.330445,0.424972,1.00889,0,21.8771,,0,9.87069,9.56094e-010,0.100404,0.00377581,0,3.08749,0.0020012,101913,102654,0,232,0
16107,1,0,0.288241,0.322004,0.414675,0.970119,0,24.3632,,0,7.17036,1.1023e-011,0.0885779,0.00352983,0,2.58791,0.0017678,101913,102654,0,232,0
16207,1,2,0.801769,0.417957,0.415003,0.935745,1,16.6204,,0,11.1038,1.27087e-013,0.124944,0.0038154,0,3.70201,0.00163735,101913,102654,0,232,0
16307,1,0,0.561238,0.446613,0.418164,0.927418,1,17.5005,,0,12.6289,1.46521e-015,0.128377,0.00386132,0,3.03404,0.00180579,101913,102654,0,232,0
16407,1,1,0.692867,0.495864,0.425934,1.00923,1,16.4271,,0,13.6576,1.68927e-017,0.10617,0.00394123,0,3.03421,0.00193431,101913,102654,0,232,0
16507,1,0,0.485007,0.493692,0.43271,1.00996,1,18.7195,,0,5.62361,1.9476e-019,0.115141,0.00352806,0,3.2486,0.00186686,101913,102654,0,232,0
16607,1,1,0.639505,0.522855,0.441725,0.997053,0,14.5519,,0,8.91406,0.429497,0.0965645,0.00365637,0,3.03493,0.00181988,101913,102654,0,232,0
16707,1,0,0.447653,0.507815,0.448334,1.19298,1,17.6688,,0,10.5821,0.00396141,0.124032,0.00335264,0,2.98783,0.00179009,101913,102654,0,232,0
16807,1,0,0.313357,0.468923,0.450392,0.905793,0,14.6882,,0,12.2849,4.5672e-005,0.0936635,0.00356291,0,3.37631,0.00159884,101913,102654,0,232,0
16907,1,1,0.51935,0.479009,0.453254,0.906786,1,18.1011,,0,11.2007,5.26562e-007,0.110876,0.0033849,0,2.5301,0.00184723,101913,102654,0,232,0
