time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
7090,2,0,0.211136,0.413422,0.593254,2.4865,25,16.7173,,0,11.1737,0.138525,0.00303536,0.00383448,0,2.10249,0.00182762,92758,93149,0,167,0
7190,2,0,0.147795,0.360297,0.569958,2.09735,26,25.8999,,0,2.58438,1.22925,0.00283167,0.0035233,0,2.34133,0.00170974,92755,93149,0,164,0
7290,2,1,0.403457,0.368929,0.549855,2.34369,25,20.9755,,0,7.94127,0.8879,0.00401722,0.00475526,0,2.24841,0.00165615,92759,93149,0,164,0
7390,2,1,0.58242,0.411627,0.536032,1.86723,25,15.7121,,0,0.76798,1.3409,0.00299925,0.00469092,0,2.21902,0.00196671,92759,93149,0,164,0
7490,2,0,0.407694,0.41084,0.523513,2.63055,25,15.6748,,0,3.99189,2.14574,0.00411786,0.00597127,0,2.03045,0.00259837,92759,93149,0,164,0
7590,2,0,0.285386,0.385749,0.509737,2.38282,25,15.7387,,0,4.43577,4.46347,0.00316099,0.00375409,0,2.13488,0.00186658,92759,93149,0,164,0
7690,2,0,0.19977,0.348554,0.493618,2.78046,25,15.893,,0,3.4065,5.33797,0.00296039,0.00418266,0,2.19432,0.00181051,92759,93149,0,164,0
7790,2,0,0.139839,0.306811,0.474938,2.30174,25,15.6938,,0,2.64543,2.8049,0.00308539,0.00385343,0,1.90952,0.0065464,92762,93149,0,167,0
7890,2,0,0.0978873,0.265026,0.453946,2.49506,26,15.6746,,0,3.65965,1.3375,0.00362536,0.00437436,0,2.07888,0.00166111,92763,93149,0,167,0
7990,2,0,0.0685211,0.225725,0.431124,2.29579,26,15.7387,,0,3.63129,4.04353,0.00332075,0.00378225,0,1.9623,0.00242899,92762,93149,0,167,0
8090,2,0,0.0479648,0.190173,0.407029,2.00752,26,15.893,,0,5.00373,0.304317,0.00330657,0.00419802,0,2.62383,0.00186687,92762,93149,0,167,0
8190,2,0,0.0335753,0.158853,0.382212,1.92266,25,15.6938,,0,5.04508,2.68639,0.00307288,0.00391592,0,2.22842,0.00181592,92762,93149,0,167,0
8290,2,0,0.0235027,0.131783,0.357169,2.27431,25,15.6746,,0,7.42508,3.40353,0.00296536,0.00338486,0,1.9309,0.00204609,92762,93149,0,167,0
8390,2,0,0.0164519,0.108717,0.332324,2.28526,25,15.7387,,0,6.49524,0.911499,0.0033069,0.00403139,0,1.98231,0.0019294,92762,93149,0,167,0
8490,2,0,0.0115163,0.0892769,0.308019,2.24038,25,15.893,,0,5.0674,0.0105089,0.00307636,0.00361924,0,2.10602,0.00179853,92760,93149,0,165,0
8590,2,0,0.00806144,0.0730338,0.28452,2.41069,25,16.1971,,0,2.76793,3.75965,0.00304786,0.00386863,0,2.17361,0.00219669,92760,93149,0,165,0
8690,2,0,0.00564301,0.0595556,0.262024,2.24154,25,15.6804,,0,2.09074,1.20499,0.00339081,0.00390792,0,1.94847,0.00205515,92760,93149,0,165,0
8790.5,2,1.49254,0.451711,0.137987,0.24962,2.09778,25,15.8232,,0,0.768071,1.79132,0.00307969,0.00400391,0,1.91396,0.00172721,92762,93149,0,165,0
8890,2,0.502513,0.466952,0.20378,0.245036,2.48675,25,15.8679,,0,3.28178,0.931571,0.00317502,0.00381538,0,2.12668,0.00173751,92762,93149,0,165,0
8990,2,0,0.326866,0.228397,0.243372,2.31777,25,15.6172,,0,3.38669,4.61089,0.00270476,0.00347512,0,1.93245,0.0020276,92762,93149,0,165,0
9090,2,0,0.228806,0.228479,0.241883,2.07989,25,15.8432,,0,3.1379,6.1544,0.00284223,0.00320352,0,2.06861,0.00200895,92762,93149,0,165,0
