time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_turf_thread_time,air_equalize_cost,air_post_process_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_heat_spread_cost,air_pipenets_cost,air_rebuilds_cost,air_amt_gas_mixes,air_alloc_gas_mixes,air_hotspot_count,air_network_count,air_delta_count
3215,1,3,62.3953,32.1175,11.5514,0.493914,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3315,1,9,46.3767,34.9693,13.8932,0.338278,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3415,1,5,33.9637,34.7682,15.9807,0.283665,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3515,1,0,23.7746,32.5695,17.6396,0.41184,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3615,1,3,17.5422,29.564,18.832,0.367491,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3715,1,2,12.8795,26.2271,19.5716,0.364042,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3815,1,3,9.91568,22.9648,19.9109,0.372953,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
3915,1,2,7.54098,19.8801,19.9078,0.386577,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4015,1,3,6.17868,17.1398,19.631,0.297617,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4115,1,0,4.32508,14.5768,19.1256,0.356629,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4215,1,2,3.62756,12.387,18.4517,0.400867,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4315,1,9,5.23929,10.9574,17.7023,0.393735,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4415,1,3,4.5675,9.67946,16.9,0.436072,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4515,1,2,3.79725,8.50302,16.0603,0.392997,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4615,1,0,2.65808,7.33403,15.1877,0.436296,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4715,1,3,2.76065,6.41935,14.3109,0.356796,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4815,1,5,3.43246,5.82198,13.462,0.329921,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
4915,1,2,3.00272,5.25812,12.6416,0.37161,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5015,1,0,2.1019,4.62688,11.8401,0.334273,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5115,1,0,1.47133,3.99577,11.0557,0.382022,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5215,1,6,2.82993,3.7626,10.3264,0.337384,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5315,1,6,3.78095,3.76627,9.67036,0.440947,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5415,1,5,4.14667,3.84235,9.08756,0.351396,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5515,1,5,4.40267,3.95442,8.57424,0.341934,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5615,1,3,3.98187,3.95991,8.11281,0.345134,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5715,1,3,3.68731,3.90539,7.69207,0.427994,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5815,1,3,3.48112,3.82053,7.30491,0.436981,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
5915,1,5,3.93678,3.84378,6.9588,0.327717,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6015,1,3,3.65575,3.80617,6.64354,0.325605,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6115,1,3,3.45902,3.73674,6.35286,0.35383,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6215,1,5,3.92132,3.77366,6.09494,0.468829,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6315,1,5,4.24492,3.86791,5.87223,0.36948,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6415,1,8,5.37144,4.16862,5.70187,0.438241,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6515,1,3,4.66001,4.2669,5.55838,0.430341,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6615,1,12,6.86201,4.78592,5.48113,0.357691,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6715,1,6,6.60341,5.14942,5.44796,0.326064,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6815,1,5,6.12238,5.34401,5.43756,0.355738,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
6915,1,7,6.38567,5.55234,5.44904,0.435198,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7015,1,3,5.36997,5.51587,5.45572,0.379773,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7115,1,3,4.65898,5.34449,5.4446,0.327862,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7215,1,16,8.06128,5.88785,5.48892,0.328748,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7315,1,7,7.7429,6.25886,5.56592,0.307447,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7415,1,5,6.92003,6.39109,5.64844,0.366269,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7518,1,5.82524,6.59159,6.43119,5.72671,0.301452,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7618,1,8,7.01412,6.54778,5.80882,0.368477,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7718,1,3,5.80988,6.4002,5.86796,0.369226,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7818,1,5,5.56692,6.23354,5.90451,0.31929,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
7918,1,8,6.29684,6.2462,5.93868,0.373453,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8018,1,10,7.40779,6.47852,5.99267,0.312666,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8118,1,5,6.68545,6.51991,6.04539,0.298467,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8218,1,10,7.67982,6.75189,6.11604,0.384191,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8318,1,8,7.77587,6.95669,6.2001,0.315977,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8418,1,5,6.94311,6.95397,6.27549,0.349663,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8518,1,3,5.76018,6.71521,6.31946,0.331299,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8618,1,4,5.23212,6.41859,6.32938,0.389849,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8718,1,5,5.16249,6.16737,6.31318,0.341246,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8818,1,3,4.51374,5.83665,6.26552,0.327036,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
8918,1,5,4.65962,5.60124,6.19909,0.319209,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9018,1,3,4.16173,5.31334,6.11052,0.386521,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9118,1,2,3.51321,4.95331,5.9948,0.390384,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9218,1,4,3.65925,4.6945,5.86477,0.360459,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9318,1,5,4.06147,4.5679,5.73508,0.326108,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9418,1,17,7.94303,5.24292,5.68586,0.355184,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9518,1,0,5.56012,5.30636,5.64791,0.420547,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9618,1,3,4.79209,5.20351,5.60347,0.320824,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9718,1,22,9.95446,6.1537,5.6585,0.300122,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9818,1,0,6.96812,6.31658,5.7243,0.321535,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
9918,1,0,4.87769,6.0288,5.75475,0.406347,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10018,1,0,3.41438,5.50592,5.72987,0.351787,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10118,1,0,2.39007,4.88275,5.64516,0.356987,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10218,1,0,1.67305,4.24081,5.50472,0.429575,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10318,1,0,1.17113,3.62687,5.31694,0.339037,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10418,1,0,0.819793,3.06546,5.09179,0.406124,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10518,1,0,0.573855,2.56714,4.83932,0.384512,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10618,1,0,0.401698,2.13405,4.5688,0.384324,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10718,1,0,0.281189,1.76348,4.28826,0.402263,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10818,1,0,0.196832,1.45015,4.00445,0.397364,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
10918,1,0,0.137783,1.18767,3.72277,0.36984,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11018,1,0,0.0964478,0.96943,3.44744,0.349401,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11118,1,0,0.0675134,0.789046,3.1816,0.415365,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11218,1,0,0.0472594,0.640689,2.92751,0.368278,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11318,1,6,1.83308,0.879167,2.72268,0.385164,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11418,1,0,1.28316,0.959965,2.5464,0.357603,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11518,1,0,0.89821,0.947614,2.38652,0.322901,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11618,1,0,0.628747,0.883841,2.23626,0.437388,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11718,1,0,0.440123,0.795097,2.09214,0.43565,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11818,1,0,0.308086,0.697695,1.9527,0.369988,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
11918,1,0,0.21566,0.601288,1.81756,0.338176,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12018,1,0,0.150962,0.511223,1.68692,0.359737,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12118,1,2,0.705674,0.550113,1.57324,0.33357,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12218,1,0,0.493971,0.538885,1.46981,0.329432,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12318,1,0,0.34578,0.500264,1.37285,0.309441,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12418,1,0,0.242046,0.44862,1.28043,0.325267,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12518,1,0,0.169432,0.392783,1.19166,0.346842,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12618,1,0,0.118603,0.337947,1.10629,0.353804,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12718,1,0,0.0830218,0.286962,1.02436,0.36488,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12818,1,0,0.0581152,0.241192,0.946042,0.391741,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
12918,1,0,0.0406807,0.20109,0.871547,0.369229,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13018,1,0,0.0284765,0.166567,0.801049,0.38833,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13118,1,0,0.0199335,0.137241,0.734668,0.312855,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13218,1,0,0.0139535,0.112583,0.67246,0.37313,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13318,1,0,0.00976743,0.09202,0.614416,0.422116,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13418,1,0,0.0068372,0.0749834,0.560472,0.417289,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13518,1,0,0.00478604,0.060944,0.510519,0.304841,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13618,1,0,0.00335023,0.0494252,0.46441,0.410302,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13718,1,0,0.00234516,0.0400092,0.42197,0.424591,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13818,1,0,0.00164161,0.0323357,0.383007,0.342716,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
13918,1,0,0.00114913,0.0260984,0.347316,0.356667,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14018,1,0,0.00080439,0.0210396,0.314688,0.376066,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14118,1,0,0.000563073,0.0169443,0.284914,0.360668,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14218,1,0,0.000394151,0.0136343,0.257786,0.333206,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14318,1,0,0.000275906,0.0109626,0.233103,0.373546,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14418,1,0,0.000193134,0.00880869,0.210674,0.434085,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14518,1,0,0.000135194,0.00707399,0.190314,0.351185,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14618,1,0,9.46356e-005,0.00567812,0.17185,0.327046,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14718,1,0,6.6245e-005,0.00455575,0.155121,0.353558,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14818,1,0,4.63715e-005,0.00365387,0.139974,0.374833,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
14918,1,0,3.246e-005,0.00292959,0.12627,0.344656,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15018,1,0,2.2722e-005,0.00234822,0.113878,0.338868,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15118,1,0,1.59054e-005,0.00188175,0.102678,0.411505,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15218,1,0,1.11338e-005,0.00150763,0.092561,0.362479,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15318,1,0,7.79365e-006,0.00120766,0.0834256,0.298903,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15418,1,1,0.300005,0.0609672,0.0811798,0.395964,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15518,1,0,0.210004,0.0907746,0.0821393,0.397026,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15618,1,0,0.147003,0.10202,0.0841274,0.347039,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15718,1,18,5.5029,1.1822,0.193934,0.452314,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15818,1,13,7.75203,2.49616,0.424157,0.356127,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
15918,1,0,5.42642,3.08222,0.689963,0.362503,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16018,1,0,3.7985,3.22547,0.943514,0.36065,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16118,1,2,3.25895,3.23217,1.17238,0.397838,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16218,1,0,2.28126,3.04199,1.35934,0.379838,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16318,1,0,1.59688,2.75297,1.4987,0.465851,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16418,1,0,1.11782,2.42594,1.59143,0.359814,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16518,1,0,0.782473,2.09724,1.64201,0.380563,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16618,1,0,0.547731,1.78734,1.65654,0.333375,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16718,1,4,1.58341,1.74656,1.66554,0.395852,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16818,1,0,1.10839,1.61892,1.66088,0.357576,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
16918,1,0,0.775872,1.45031,1.63982,0.408839,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17018,1,0,0.54311,1.26887,1.60273,0.38314,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17118,1,0,0.380177,1.09113,1.55157,0.348752,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17218,1,18,5.66612,2.00613,1.59702,0.329803,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17318,1,0,3.96629,2.39816,1.67714,0.319915,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17418,1,16,7.5764,3.43381,1.85281,0.346552,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17518,1,17,10.4035,4.82774,2.1503,0.424564,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17618,1,8,9.68244,5.79868,2.51514,0.296117,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17718,1,6,8.57771,6.35449,2.89907,0.345979,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17818,1,13,9.90439,7.06447,3.31561,0.507365,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
17918,1,3,7.83308,7.21819,3.70587,0.372026,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
18018,1,27,13.5832,8.49118,4.1844,0.3573,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
18118,1,24,16.7082,10.1346,4.77942,0.411788,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
18218,1,24,18.8957,11.8868,5.49016,1.28636,0,0,,0,0,0,0,0,0,0,0,103624,104555,0,222,0
18318.5,1,81.0945,37.5554,17.0205,6.6432,1.13203,11,31.8677,,0,3.01466,2.4,0.765245,0.00417294,0,13.7956,0.0473443,103660,104555,0,258,0
18419,1,8.45771,28.8261,19.3816,7.91704,1.07909,10,22.0812,,0,3.27341,3.67175,0.206769,0.00392948,0,5.85241,0.00260027,103660,104555,0,258,3
18519,1,0,20.1783,19.541,9.07943,1.15415,9,15.7754,,0,10.4288,0.513758,0.00541756,0.00373015,0,6.40841,0.00154676,103660,104555,0,258,0
18619,1,0,14.1248,18.4577,10.0173,1.43632,9,19.4765,,0,10.4897,2.14487,0.00300653,0.00357455,0,3.34729,0.00193162,103660,104555,0,258,0
18719,1,0,9.88735,16.7437,10.6899,1.78682,9,24.2716,,0,7.91544,3.1734,0.00339116,0.00392645,0,2.69881,0.00191969,103660,104555,0,258,0
18819,1,9,9.62114,15.3192,11.1528,0.697443,9,18.991,,0,7.07865,5.1407,0.0034389,0.00432193,0,3.41963,0.00162492,103660,104555,0,258,0
18919,1,118,42.1348,20.6823,12.1058,0.661892,10,20.2965,,0,3.37478,3.54207,0.00365556,0.00408242,0,3.88281,0.00182665,103660,104555,0,258,0
19019,1,30,38.4944,24.2447,13.3197,0.793283,9,17.3407,,0,10.2925,0.320939,0.00371518,0.00413904,0,3.87841,0.00172677,103660,104555,0,258,0
19119,1,12,30.5461,25.505,14.5382,0.674368,9,16.8487,,0,7.09141,2.03496,0.00335361,0.00434914,0,3.40331,0.00189822,103660,104555,0,258,0
19219,1,1,21.6822,24.7404,15.5584,0.756493,8,21.5637,,0,3.37425,3.6022,0.00378942,0.00427588,0,3.17487,0.00193623,103660,104555,0,258,0
19319,1,0,15.1776,22.8279,16.2854,0.660892,8,18.3763,,0,9.22045,0.988249,0.0033801,0.00375803,0,3.07674,0.00159183,103660,104555,0,258,0
19419,1,0,10.6243,20.3871,16.6955,0.783472,8,25.1901,,0,5.49231,2.24467,0.00337673,0.00387992,0,2.98016,0.00177949,103660,104555,0,258,0
19519,1,0,7.43701,17.7971,16.8057,0.726452,8,20.3386,,0,6.15085,1.40858,0.00329513,0.00360888,0,3.32552,0.00168877,103660,104555,0,258,0
19619,1,2,5.8059,15.3989,16.665,0.677299,8,24.5607,,0,3.99509,3.39236,0.00361674,0.00403441,0,3.95559,0.00169629,103660,104555,0,258,0
19719,1,0,4.06413,13.1319,16.3117,0.75412,8,17.6841,,0,2.23141,0.765292,0.00316185,0.00367319,0,2.99545,0.00189032,103660,104555,0,258,0
19819,1,0,2.84489,11.0745,15.788,0.776531,8,17.8727,,0,5.46953,0.749503,0.00337317,0.00405334,0,3.21056,0.00212356,103660,104555,0,258,0
19919,1,2,2.59142,9.3779,15.147,0.736656,8,17.5144,,0,6.51985,0.690102,0.00299435,0.00366224,0,2.67241,0.001935,103660,104555,0,258,0
20019,1,2,2.414,7.98512,14.4308,0.671265,8,19.4507,,0,6.39843,0.00795634,0.00307604,0.00340944,0,3.26921,0.00167008,103660,104555,0,258,0
20119,1,1,1.9898,6.78606,13.6663,0.744881,9,18.1661,,0,7.15565,7.33843e-005,0.00322599,0.0036661,0,3.67276,0.00205119,103660,104555,0,258,0
20219,1,0,1.39286,5.70742,12.8704,0.716743,8,19.2966,,0,7.50984,8.46064e-007,0.00404735,0.00420928,0,3.0639,0.00201331,103660,104555,0,258,0
20319,1,14,5.175,5.60093,12.1435,1.29729,8,21.1171,,0,5.15133,4.3408,0.00315922,0.00347318,0,3.19533,0.0028827,103660,104555,0,258,0
20419,1,0,3.6225,5.20525,11.4497,0.762255,8,20.0207,,0,4.69573,0.804767,0.0042388,0.0050573,0,3.2064,0.00214074,103660,104555,0,258,0
20519,1,1,2.83575,4.73135,10.7778,0.764961,8,18.248,,0,6.20674,0.00927833,0.0032606,0.00361107,0,2.78443,0.00242252,103660,104555,0,258,0
20619,1,0,1.98503,4.18208,10.1182,0.799366,8,15.866,,0,10.6615,0.0433415,0.00347591,0.00396933,0,2.95309,0.00189013,103660,104555,0,258,0
20719,1,1,1.68952,3.68357,9.47478,0.78875,8,18.4139,,0,5.62405,1.18827,0.0031903,0.00352451,0,3.12592,0.0016359,103660,104555,0,258,0
20819,1,0,1.18266,3.18339,8.84564,0.864021,8,15.6869,,0,4.19494,1.54294,0.00341664,0.00385766,0,3.4211,0.00178327,103660,104555,0,258,0
20919,1,0,0.827864,2.71228,8.2323,0.858091,7,20.2924,,0,7.17781,1.6577,0.00302327,0.00417413,0,3.403,0.00191522,103660,104555,0,258,0
21019,1,1,0.879505,2.34573,7.64365,0.746008,6,18.3169,,0,9.88785,0.772071,0.00380096,0.00451223,0,3.42185,0.00192912,103660,104555,0,258,0
21119,1,1,0.915653,2.05971,7.08525,0.867926,6,22.2343,,0,8.93392,2.39111,0.0039668,0.00377747,0,2.95183,0.00181584,103660,104555,0,258,0
21219,1,4,1.84096,2.01596,6.57832,0.850677,6,22.2828,,0,6.26261,0.0275677,0.00470192,0.00514214,0,3.48237,0.00180803,103660,104555,0,258,0
21319,1,0,1.28867,1.8705,6.10754,0.723846,7,23.0106,,0,0.68811,2.01225,0.00374156,0.00446427,0,2.76743,0.00180109,103660,104555,0,258,0
21419,1,0,0.902069,1.67682,5.66447,0.78054,6,19.5898,,0,3.89181,0.123799,0.0034222,0.00512091,0,3.18254,0.00197203,103660,104555,0,258,0
